"helper","receiver","helper.sex","helper.type","receiver.sex","kinship","help.rate","dyad","reciprocal.dyad","udyad","reciprocal.help.rate"
"BB-4367","BB-4301","M","Other Male","M",0,0,"BB-4367-->BB-4301","BB-4301-->BB-4367","BB-4301_BB-4367",NA
"BB-4367","BB-6728","M","Other Male","M",0,0,"BB-4367-->BB-6728","BB-6728-->BB-4367","BB-4367_BB-6728",NA
"BB-4367","BB-6781","M","Other Male","M",0.25,0.0111111111111111,"BB-4367-->BB-6781","BB-6781-->BB-4367","BB-4367_BB-6781",0.0388422035480859
"BB-4367","BB-6783","M","Other Male","M",0.25,0,"BB-4367-->BB-6783","BB-6783-->BB-4367","BB-4367_BB-6783",0.0291337123084528
"BB-4367","BB-9317","M","Other Male","M",0,0.0188888888888889,"BB-4367-->BB-9317","BB-9317-->BB-4367","BB-4367_BB-9317",0.00922748729121278
"BB-4367","BB-9411","M","Other Male","M",0.5,0,"BB-4367-->BB-9411","BB-9411-->BB-4367","BB-4367_BB-9411",0.00291666666666667
"BB-4367","BB-9425","M","Other Male","M",0,0,"BB-4367-->BB-9425","BB-9425-->BB-4367","BB-4367_BB-9425",0
"BB-4367","BB-9489","M","Other Male","M",0,0,"BB-4367-->BB-9489","BB-9489-->BB-4367","BB-4367_BB-9489",0
"BB-4367","BB-9504","M","Other Male","M",0.5,0.00208333333333333,"BB-4367-->BB-9504","BB-9504-->BB-4367","BB-4367_BB-9504",0.0647058823529412
"BB-4367","BB-9505","M","Other Male","M",0.5,0.0358974358974359,"BB-4367-->BB-9505","BB-9505-->BB-4367","BB-4367_BB-9505",0.0557098765432099
"BB-4367","BB-9592","M","Other Male","M",0,0,"BB-4367-->BB-9592","BB-9592-->BB-4367","BB-4367_BB-9592",0
"BB-4367","BB-9597","M","Other Male","M",0.5,0.144193989071038,"BB-4367-->BB-9597","BB-9597-->BB-4367","BB-4367_BB-9597",0
"BB-4368","B-41260","M","Resident Male","M",0,0,"BB-4368-->B-41260","B-41260-->BB-4368","B-41260_BB-4368",NA
"BB-4368","BB-11880","M","Resident Male","M",0,0,"BB-4368-->BB-11880","BB-11880-->BB-4368","BB-11880_BB-4368",NA
"BB-4368","BB-11882","M","Resident Male","M",0,0,"BB-4368-->BB-11882","BB-11882-->BB-4368","BB-11882_BB-4368",NA
"BB-4368","BB-11927","M","Resident Male","M",0,0,"BB-4368-->BB-11927","BB-11927-->BB-4368","BB-11927_BB-4368",NA
"BB-4368","BB-11935","M","Resident Male","M",0,0,"BB-4368-->BB-11935","BB-11935-->BB-4368","BB-11935_BB-4368",NA
"BB-4368","BB-11940","M","Resident Male","M",0,0,"BB-4368-->BB-11940","BB-11940-->BB-4368","BB-11940_BB-4368",NA
"BB-4368","BB-11948","M","Resident Male","M",0,0,"BB-4368-->BB-11948","BB-11948-->BB-4368","BB-11948_BB-4368",NA
"BB-4368","BB-11985","M","Resident Male","M",0,0,"BB-4368-->BB-11985","BB-11985-->BB-4368","BB-11985_BB-4368",NA
"BB-4368","BB-17206","M","Resident Male","M",0,0,"BB-4368-->BB-17206","BB-17206-->BB-4368","BB-17206_BB-4368",NA
"BB-4368","BB-17210","M","Resident Male","M",0,0,"BB-4368-->BB-17210","BB-17210-->BB-4368","BB-17210_BB-4368",NA
"BB-4368","BB-4225","M","Resident Male","M",0,0,"BB-4368-->BB-4225","BB-4225-->BB-4368","BB-4225_BB-4368",NA
"BB-4368","BB-4226","M","Resident Male","M",0.5,0.0188657407407407,"BB-4368-->BB-4226","BB-4226-->BB-4368","BB-4226_BB-4368",NA
"BB-4368","BB-4228","M","Resident Male","M",0,0,"BB-4368-->BB-4228","BB-4228-->BB-4368","BB-4228_BB-4368",NA
"BB-4368","BB-4230","M","Resident Male","M",0.25,0,"BB-4368-->BB-4230","BB-4230-->BB-4368","BB-4230_BB-4368",NA
"BB-4368","BB-4236","M","Resident Male","M",0,0,"BB-4368-->BB-4236","BB-4236-->BB-4368","BB-4236_BB-4368",NA
"BB-4368","BB-4238","M","Resident Male","M",0,0,"BB-4368-->BB-4238","BB-4238-->BB-4368","BB-4238_BB-4368",NA
"BB-4368","BB-4267","M","Resident Male","M",0,0,"BB-4368-->BB-4267","BB-4267-->BB-4368","BB-4267_BB-4368",NA
"BB-4368","BB-4344","M","Resident Male","M",0,0,"BB-4368-->BB-4344","BB-4344-->BB-4368","BB-4344_BB-4368",NA
"BB-4368","BB-4691","M","Resident Male","M",0,0,"BB-4368-->BB-4691","BB-4691-->BB-4368","BB-4368_BB-4691",NA
"BB-4368","BB-6671","M","Resident Male","M",0,0,"BB-4368-->BB-6671","BB-6671-->BB-4368","BB-4368_BB-6671",NA
"BB-4368","BB-6785","M","Resident Male","M",0,0,"BB-4368-->BB-6785","BB-6785-->BB-4368","BB-4368_BB-6785",NA
"BB-4368","BB-9303","M","Resident Male","M",0,0,"BB-4368-->BB-9303","BB-9303-->BB-4368","BB-4368_BB-9303",NA
"BB-4368","BB-9304","M","Resident Male","M",0,0,"BB-4368-->BB-9304","BB-9304-->BB-4368","BB-4368_BB-9304",NA
"BB-4368","BB-9550","M","Resident Male","M",0,0,"BB-4368-->BB-9550","BB-9550-->BB-4368","BB-4368_BB-9550",NA
"BB-4368","BB-9590","M","Resident Male","M",0,0,"BB-4368-->BB-9590","BB-9590-->BB-4368","BB-4368_BB-9590",NA
"BB-4368","BB-9596","M","Resident Male","M",0,0,"BB-4368-->BB-9596","BB-9596-->BB-4368","BB-4368_BB-9596",NA
"BB-4369","B-41260","M","Resident Male","M",0,0,"BB-4369-->B-41260","B-41260-->BB-4369","B-41260_BB-4369",NA
"BB-4369","BB-11882","M","Resident Male","M",0,0,"BB-4369-->BB-11882","BB-11882-->BB-4369","BB-11882_BB-4369",NA
"BB-4369","BB-11935","M","Resident Male","M",0,0,"BB-4369-->BB-11935","BB-11935-->BB-4369","BB-11935_BB-4369",NA
"BB-4369","BB-11940","M","Resident Male","M",0,0,"BB-4369-->BB-11940","BB-11940-->BB-4369","BB-11940_BB-4369",NA
"BB-4369","BB-4225","M","Resident Male","M",0,0,"BB-4369-->BB-4225","BB-4225-->BB-4369","BB-4225_BB-4369",NA
"BB-4369","BB-4226","M","Resident Male","M",0.5,0,"BB-4369-->BB-4226","BB-4226-->BB-4369","BB-4226_BB-4369",NA
"BB-4369","BB-4228","M","Resident Male","M",0,0.00213675213675214,"BB-4369-->BB-4228","BB-4228-->BB-4369","BB-4228_BB-4369",NA
"BB-4369","BB-4230","M","Resident Male","M",0.25,0,"BB-4369-->BB-4230","BB-4230-->BB-4369","BB-4230_BB-4369",NA
"BB-4369","BB-4236","M","Resident Male","M",0,0,"BB-4369-->BB-4236","BB-4236-->BB-4369","BB-4236_BB-4369",NA
"BB-4369","BB-4238","M","Resident Male","M",0,0,"BB-4369-->BB-4238","BB-4238-->BB-4369","BB-4238_BB-4369",NA
"BB-4369","BB-4260","M","Resident Male","M",0,0.0777777777777778,"BB-4369-->BB-4260","BB-4260-->BB-4369","BB-4260_BB-4369",NA
"BB-4369","BB-4267","M","Resident Male","M",0,0,"BB-4369-->BB-4267","BB-4267-->BB-4369","BB-4267_BB-4369",NA
"BB-4369","BB-4344","M","Resident Male","M",0,0,"BB-4369-->BB-4344","BB-4344-->BB-4369","BB-4344_BB-4369",NA
"BB-4369","BB-4691","M","Resident Male","M",0,0,"BB-4369-->BB-4691","BB-4691-->BB-4369","BB-4369_BB-4691",NA
"BB-4369","BB-6671","M","Resident Male","M",0,0,"BB-4369-->BB-6671","BB-6671-->BB-4369","BB-4369_BB-6671",NA
"BB-4369","BB-6785","M","Resident Male","M",0,0,"BB-4369-->BB-6785","BB-6785-->BB-4369","BB-4369_BB-6785",NA
"BB-4369","BB-9303","M","Resident Male","M",0,0,"BB-4369-->BB-9303","BB-9303-->BB-4369","BB-4369_BB-9303",NA
"BB-4369","BB-9304","M","Resident Male","M",0,0,"BB-4369-->BB-9304","BB-9304-->BB-4369","BB-4369_BB-9304",NA
"BB-4369","BB-9590","M","Resident Male","M",0,0,"BB-4369-->BB-9590","BB-9590-->BB-4369","BB-4369_BB-9590",NA
"BB-4370","BB-4226","M","Resident Male","M",0.5,0.00333333333333333,"BB-4370-->BB-4226","BB-4226-->BB-4370","BB-4226_BB-4370",NA
"BB-4370","BB-4228","M","Resident Male","M",0,0,"BB-4370-->BB-4228","BB-4228-->BB-4370","BB-4228_BB-4370",NA
"BB-4371","BB-4220","F","Resident Female","M",0,0,"BB-4371-->BB-4220","BB-4220-->BB-4371","BB-4220_BB-4371",NA
"BB-4371","BB-4268","F","Resident Female","M",0,0,"BB-4371-->BB-4268","BB-4268-->BB-4371","BB-4268_BB-4371",NA
"BB-4371","BB-4272","F","Resident Female","M",0,0,"BB-4371-->BB-4272","BB-4272-->BB-4371","BB-4272_BB-4371",NA
"BB-4371","BB-4285","F","Resident Female","M",0,0.0666666666666667,"BB-4371-->BB-4285","BB-4285-->BB-4371","BB-4285_BB-4371",NA
"BB-4374","BB-4220","M","Resident Male","M",0.5,0,"BB-4374-->BB-4220","BB-4220-->BB-4374","BB-4220_BB-4374",NA
"BB-4374","BB-4268","M","Resident Male","M",0,0,"BB-4374-->BB-4268","BB-4268-->BB-4374","BB-4268_BB-4374",NA
"BB-4374","BB-4271","M","Resident Male","M",0,0,"BB-4374-->BB-4271","BB-4271-->BB-4374","BB-4271_BB-4374",NA
"BB-4374","BB-4272","M","Resident Male","M",0,0,"BB-4374-->BB-4272","BB-4272-->BB-4374","BB-4272_BB-4374",NA
"BB-4374","BB-4275","M","Resident Male","M",0,0,"BB-4374-->BB-4275","BB-4275-->BB-4374","BB-4275_BB-4374",NA
"BB-4374","BB-4293","M","Resident Male","M",0,0,"BB-4374-->BB-4293","BB-4293-->BB-4374","BB-4293_BB-4374",NA
"BB-4374","BB-4295","M","Resident Male","M",0,0,"BB-4374-->BB-4295","BB-4295-->BB-4374","BB-4295_BB-4374",NA
"BB-4374","BB-6775","M","Resident Male","M",0,0,"BB-4374-->BB-6775","BB-6775-->BB-4374","BB-4374_BB-6775",NA
"BB-4374","BB-6795","M","Resident Male","M",0,0.241666666666667,"BB-4374-->BB-6795","BB-6795-->BB-4374","BB-4374_BB-6795",NA
"BB-4374","BB-9365","M","Resident Male","M",0,0.125,"BB-4374-->BB-9365","BB-9365-->BB-4374","BB-4374_BB-9365",NA
"BB-4374","BB-9481","M","Resident Male","M",0,0.00833333333333333,"BB-4374-->BB-9481","BB-9481-->BB-4374","BB-4374_BB-9481",NA
"BB-4375","B-41289","M","Resident Male","M",0,0,"BB-4375-->B-41289","B-41289-->BB-4375","B-41289_BB-4375",NA
"BB-4375","B-41302","M","Resident Male","M",0,0,"BB-4375-->B-41302","B-41302-->BB-4375","B-41302_BB-4375",NA
"BB-4375","BB-1241","M","Resident Male","M",0,0,"BB-4375-->BB-1241","BB-1241-->BB-4375","BB-1241_BB-4375",NA
"BB-4375","BB-4201","M","Resident Male","M",0,0,"BB-4375-->BB-4201","BB-4201-->BB-4375","BB-4201_BB-4375",NA
"BB-4375","BB-4203","M","Resident Male","M",0,0,"BB-4375-->BB-4203","BB-4203-->BB-4375","BB-4203_BB-4375",NA
"BB-4375","BB-4204","M","Resident Male","M",0,0,"BB-4375-->BB-4204","BB-4204-->BB-4375","BB-4204_BB-4375",NA
"BB-4375","BB-4267","M","Resident Male","M",0,0,"BB-4375-->BB-4267","BB-4267-->BB-4375","BB-4267_BB-4375",NA
"BB-4375","BB-4301","M","Resident Male","M",0,0,"BB-4375-->BB-4301","BB-4301-->BB-4375","BB-4301_BB-4375",NA
"BB-4375","BB-4323","M","Resident Male","M",0,0,"BB-4375-->BB-4323","BB-4323-->BB-4375","BB-4323_BB-4375",NA
"BB-4375","BB-4398","M","Resident Male","M",0,0,"BB-4375-->BB-4398","BB-4398-->BB-4375","BB-4375_BB-4398",NA
"BB-4375","BB-6653","M","Resident Male","M",0,0,"BB-4375-->BB-6653","BB-6653-->BB-4375","BB-4375_BB-6653",NA
"BB-4375","BB-6728","M","Resident Male","M",0,0,"BB-4375-->BB-6728","BB-6728-->BB-4375","BB-4375_BB-6728",NA
"BB-4375","BB-9365","M","Resident Male","M",0,0.125,"BB-4375-->BB-9365","BB-9365-->BB-4375","BB-4375_BB-9365",NA
"BB-4376","BB-4201","M","Resident Male","M",0,0,"BB-4376-->BB-4201","BB-4201-->BB-4376","BB-4201_BB-4376",NA
"BB-4376","BB-4203","M","Resident Male","M",0,0,"BB-4376-->BB-4203","BB-4203-->BB-4376","BB-4203_BB-4376",NA
"BB-4376","BB-4267","M","Resident Male","M",0,0,"BB-4376-->BB-4267","BB-4267-->BB-4376","BB-4267_BB-4376",NA
"BB-4376","BB-4323","M","Resident Male","M",0,0,"BB-4376-->BB-4323","BB-4323-->BB-4376","BB-4323_BB-4376",NA
"BB-4376","BB-4398","M","Resident Male","M",0,0,"BB-4376-->BB-4398","BB-4398-->BB-4376","BB-4376_BB-4398",NA
"BB-4377","BB-4278","F","Resident Female","M",0.5,0.0108796296296296,"BB-4377-->BB-4278","BB-4278-->BB-4377","BB-4278_BB-4377",NA
"BB-4377","BB-4346","F","Resident Female","M",0,0.0111111111111111,"BB-4377-->BB-4346","BB-4346-->BB-4377","BB-4346_BB-4377",NA
"BB-4379","BB-4278","M","Resident Male","M",0.5,0.00763888888888889,"BB-4379-->BB-4278","BB-4278-->BB-4379","BB-4278_BB-4379",NA
"BB-4379","BB-4346","M","Resident Male","M",0,0,"BB-4379-->BB-4346","BB-4346-->BB-4379","BB-4346_BB-4379",NA
"BB-4380","BB-4240","M","Resident Male","M",0,0,"BB-4380-->BB-4240","BB-4240-->BB-4380","BB-4240_BB-4380",NA
"BB-4380","BB-4267","M","Resident Male","M",0,0,"BB-4380-->BB-4267","BB-4267-->BB-4380","BB-4267_BB-4380",NA
"BB-4380","BB-4361","M","Resident Male","M",0,0,"BB-4380-->BB-4361","BB-4361-->BB-4380","BB-4361_BB-4380",NA
"BB-4382","BB-4240","F","Resident Female","M",0,0,"BB-4382-->BB-4240","BB-4240-->BB-4382","BB-4240_BB-4382",NA
"BB-4382","BB-4267","F","Resident Female","M",0,0.0267361111111111,"BB-4382-->BB-4267","BB-4267-->BB-4382","BB-4267_BB-4382",NA
"BB-4382","BB-4361","F","Resident Female","M",0,0,"BB-4382-->BB-4361","BB-4361-->BB-4382","BB-4361_BB-4382",NA
"BB-4383","B-41205","M","Resident Male","M",0,0,"BB-4383-->B-41205","B-41205-->BB-4383","B-41205_BB-4383",NA
"BB-4383","BB-4226","M","Resident Male","M",0,0,"BB-4383-->BB-4226","BB-4226-->BB-4383","BB-4226_BB-4383",NA
"BB-4383","BB-4236","M","Resident Male","M",0,0,"BB-4383-->BB-4236","BB-4236-->BB-4383","BB-4236_BB-4383",NA
"BB-4383","BB-4240","M","Resident Male","M",0,0,"BB-4383-->BB-4240","BB-4240-->BB-4383","BB-4240_BB-4383",NA
"BB-4383","BB-4266","M","Resident Male","M",0,0,"BB-4383-->BB-4266","BB-4266-->BB-4383","BB-4266_BB-4383",NA
"BB-4383","BB-4267","M","Resident Male","M",0,0,"BB-4383-->BB-4267","BB-4267-->BB-4383","BB-4267_BB-4383",NA
"BB-4383","BB-4361","M","Resident Male","M",0,0,"BB-4383-->BB-4361","BB-4361-->BB-4383","BB-4361_BB-4383",NA
"BB-4383","BB-6645","M","Resident Male","M",0,0,"BB-4383-->BB-6645","BB-6645-->BB-4383","BB-4383_BB-6645",NA
"BB-4384","BB-4209","M","Resident Male","M",0,0,"BB-4384-->BB-4209","BB-4209-->BB-4384","BB-4209_BB-4384",NA
"BB-4384","BB-4213","M","Resident Male","M",0.5,0.0833333333333333,"BB-4384-->BB-4213","BB-4213-->BB-4384","BB-4213_BB-4384",NA
"BB-4384","BB-4268","M","Resident Male","M",0,0,"BB-4384-->BB-4268","BB-4268-->BB-4384","BB-4268_BB-4384",NA
"BB-4384","BB-4330","M","Resident Male","M",0,0.00555555555555555,"BB-4384-->BB-4330","BB-4330-->BB-4384","BB-4330_BB-4384",NA
"BB-4385","BB-4209","M","Resident Male","M",0,0,"BB-4385-->BB-4209","BB-4209-->BB-4385","BB-4209_BB-4385",NA
"BB-4385","BB-4213","M","Resident Male","M",0.5,0,"BB-4385-->BB-4213","BB-4213-->BB-4385","BB-4213_BB-4385",NA
"BB-4385","BB-4268","M","Resident Male","M",0,0,"BB-4385-->BB-4268","BB-4268-->BB-4385","BB-4268_BB-4385",NA
"BB-4385","BB-4275","M","Resident Male","M",0,0,"BB-4385-->BB-4275","BB-4275-->BB-4385","BB-4275_BB-4385",NA
"BB-4385","BB-4295","M","Resident Male","M",0,0,"BB-4385-->BB-4295","BB-4295-->BB-4385","BB-4295_BB-4385",NA
"BB-4385","BB-4330","M","Resident Male","M",0,0,"BB-4385-->BB-4330","BB-4330-->BB-4385","BB-4330_BB-4385",NA
"BB-4385","BB-4348","M","Resident Male","M",0,0,"BB-4385-->BB-4348","BB-4348-->BB-4385","BB-4348_BB-4385",NA
"BB-4385","BB-6795","M","Resident Male","M",0,0,"BB-4385-->BB-6795","BB-6795-->BB-4385","BB-4385_BB-6795",NA
"BB-4385","BB-9365","M","Resident Male","M",0,0.0125,"BB-4385-->BB-9365","BB-9365-->BB-4385","BB-4385_BB-9365",NA
"BB-4385","BB-9481","M","Resident Male","M",0,0,"BB-4385-->BB-9481","BB-9481-->BB-4385","BB-4385_BB-9481",NA
"BB-4386","BB-4209","F","Resident Female","M",0,0,"BB-4386-->BB-4209","BB-4209-->BB-4386","BB-4209_BB-4386",NA
"BB-4386","BB-4213","F","Resident Female","M",0.5,0.0222222222222222,"BB-4386-->BB-4213","BB-4213-->BB-4386","BB-4213_BB-4386",NA
"BB-4386","BB-4268","F","Resident Female","M",0,0,"BB-4386-->BB-4268","BB-4268-->BB-4386","BB-4268_BB-4386",NA
"BB-4386","BB-4330","F","Resident Female","M",0,0.05,"BB-4386-->BB-4330","BB-4330-->BB-4386","BB-4330_BB-4386",NA
"BB-4387","B-41260","M","Immigrant Male","M",0.0606,0,"BB-4387-->B-41260","B-41260-->BB-4387","B-41260_BB-4387",NA
"BB-4387","BB-11880","M","Immigrant Male","M",-0.1108,0,"BB-4387-->BB-11880","BB-11880-->BB-4387","BB-11880_BB-4387",NA
"BB-4387","BB-11882","M","Immigrant Male","M",-0.259,0,"BB-4387-->BB-11882","BB-11882-->BB-4387","BB-11882_BB-4387",NA
"BB-4387","BB-11927","M","Immigrant Male","M",-0.1588,0,"BB-4387-->BB-11927","BB-11927-->BB-4387","BB-11927_BB-4387",NA
"BB-4387","BB-11935","M","Immigrant Male","M",-0.1973,0,"BB-4387-->BB-11935","BB-11935-->BB-4387","BB-11935_BB-4387",NA
"BB-4387","BB-11940","M","Immigrant Male","M",0.3036,0,"BB-4387-->BB-11940","BB-11940-->BB-4387","BB-11940_BB-4387",NA
"BB-4387","BB-11985","M","Immigrant Male","M",-0.1063,0,"BB-4387-->BB-11985","BB-11985-->BB-4387","BB-11985_BB-4387",NA
"BB-4387","BB-17206","M","Immigrant Male","M",-0.3117,0,"BB-4387-->BB-17206","BB-17206-->BB-4387","BB-17206_BB-4387",NA
"BB-4387","BB-17210","M","Immigrant Male","M",0.1033,0,"BB-4387-->BB-17210","BB-17210-->BB-4387","BB-17210_BB-4387",NA
"BB-4387","BB-4225","M","Immigrant Male","M",-0.0064,0,"BB-4387-->BB-4225","BB-4225-->BB-4387","BB-4225_BB-4387",NA
"BB-4387","BB-4226","M","Immigrant Male","M",0.0905,0,"BB-4387-->BB-4226","BB-4226-->BB-4387","BB-4226_BB-4387",NA
"BB-4387","BB-4228","M","Immigrant Male","M",0.5831,0,"BB-4387-->BB-4228","BB-4228-->BB-4387","BB-4228_BB-4387",NA
"BB-4387","BB-4230","M","Immigrant Male","M",0.4164,0,"BB-4387-->BB-4230","BB-4230-->BB-4387","BB-4230_BB-4387",NA
"BB-4387","BB-4236","M","Immigrant Male","M",-0.039,0,"BB-4387-->BB-4236","BB-4236-->BB-4387","BB-4236_BB-4387",NA
"BB-4387","BB-4238","M","Immigrant Male","M",0.2006,0,"BB-4387-->BB-4238","BB-4238-->BB-4387","BB-4238_BB-4387",NA
"BB-4387","BB-4267","M","Immigrant Male","M",0.2609,0,"BB-4387-->BB-4267","BB-4267-->BB-4387","BB-4267_BB-4387",NA
"BB-4387","BB-4344","M","Immigrant Male","M",-0.0827,0,"BB-4387-->BB-4344","BB-4344-->BB-4387","BB-4344_BB-4387",NA
"BB-4387","BB-4691","M","Immigrant Male","M",0.2508,0,"BB-4387-->BB-4691","BB-4691-->BB-4387","BB-4387_BB-4691",NA
"BB-4387","BB-6671","M","Immigrant Male","M",0.139,0,"BB-4387-->BB-6671","BB-6671-->BB-4387","BB-4387_BB-6671",NA
"BB-4387","BB-6728","M","Immigrant Male","M",0.1058,0.1,"BB-4387-->BB-6728","BB-6728-->BB-4387","BB-4387_BB-6728",NA
"BB-4387","BB-6785","M","Immigrant Male","M",0.1827,0,"BB-4387-->BB-6785","BB-6785-->BB-4387","BB-4387_BB-6785",NA
"BB-4387","BB-9550","M","Immigrant Male","M",-0.0436,0,"BB-4387-->BB-9550","BB-9550-->BB-4387","BB-4387_BB-9550",NA
"BB-4387","BB-9590","M","Immigrant Male","M",-0.1545,0,"BB-4387-->BB-9590","BB-9590-->BB-4387","BB-4387_BB-9590",NA
"BB-4387","BB-9596","M","Immigrant Male","M",0.0245,0,"BB-4387-->BB-9596","BB-9596-->BB-4387","BB-4387_BB-9596",NA
"BB-4389","BB-4225","F","Resident Female","M",0,0,"BB-4389-->BB-4225","BB-4225-->BB-4389","BB-4225_BB-4389",NA
"BB-4389","BB-4226","F","Resident Female","M",0,0,"BB-4389-->BB-4226","BB-4226-->BB-4389","BB-4226_BB-4389",NA
"BB-4389","BB-4228","F","Resident Female","M",0.5,0,"BB-4389-->BB-4228","BB-4228-->BB-4389","BB-4228_BB-4389",NA
"BB-4389","BB-4238","F","Resident Female","M",0,0,"BB-4389-->BB-4238","BB-4238-->BB-4389","BB-4238_BB-4389",NA
"BB-4389","BB-4267","F","Resident Female","M",0,0,"BB-4389-->BB-4267","BB-4267-->BB-4389","BB-4267_BB-4389",NA
"BB-4390","B-41260","F","Resident Female","M",0,0,"BB-4390-->B-41260","B-41260-->BB-4390","B-41260_BB-4390",NA
"BB-4390","BB-4225","F","Resident Female","M",0,0,"BB-4390-->BB-4225","BB-4225-->BB-4390","BB-4225_BB-4390",NA
"BB-4390","BB-4226","F","Resident Female","M",0.5,0.0358796296296296,"BB-4390-->BB-4226","BB-4226-->BB-4390","BB-4226_BB-4390",NA
"BB-4390","BB-4228","F","Resident Female","M",0,0.0122474747474747,"BB-4390-->BB-4228","BB-4228-->BB-4390","BB-4228_BB-4390",NA
"BB-4390","BB-4230","F","Resident Female","M",0.25,0,"BB-4390-->BB-4230","BB-4230-->BB-4390","BB-4230_BB-4390",NA
"BB-4390","BB-4236","F","Resident Female","M",0,0,"BB-4390-->BB-4236","BB-4236-->BB-4390","BB-4236_BB-4390",NA
"BB-4390","BB-4238","F","Resident Female","M",0,0,"BB-4390-->BB-4238","BB-4238-->BB-4390","BB-4238_BB-4390",NA
"BB-4390","BB-4267","F","Resident Female","M",0,0,"BB-4390-->BB-4267","BB-4267-->BB-4390","BB-4267_BB-4390",NA
"BB-4390","BB-4344","F","Resident Female","M",0,0,"BB-4390-->BB-4344","BB-4344-->BB-4390","BB-4344_BB-4390",NA
"BB-4390","BB-4691","F","Resident Female","M",0,0,"BB-4390-->BB-4691","BB-4691-->BB-4390","BB-4390_BB-4691",NA
"BB-4390","BB-6671","F","Resident Female","M",0,0,"BB-4390-->BB-6671","BB-6671-->BB-4390","BB-4390_BB-6671",NA
"BB-4390","BB-6785","F","Resident Female","M",0,0,"BB-4390-->BB-6785","BB-6785-->BB-4390","BB-4390_BB-6785",NA
"BB-4391","BB-4225","M","Resident Male","M",0,0,"BB-4391-->BB-4225","BB-4225-->BB-4391","BB-4225_BB-4391",NA
"BB-4391","BB-4226","M","Resident Male","M",0.5,0,"BB-4391-->BB-4226","BB-4226-->BB-4391","BB-4226_BB-4391",NA
"BB-4391","BB-4228","M","Resident Male","M",0,0.00909090909090909,"BB-4391-->BB-4228","BB-4228-->BB-4391","BB-4228_BB-4391",NA
"BB-4391","BB-4238","M","Resident Male","M",0,0,"BB-4391-->BB-4238","BB-4238-->BB-4391","BB-4238_BB-4391",NA
"BB-4391","BB-4267","M","Resident Male","M",0,0,"BB-4391-->BB-4267","BB-4267-->BB-4391","BB-4267_BB-4391",NA
"BB-4392","BB-4225","F","Resident Female","M",0,0,"BB-4392-->BB-4225","BB-4225-->BB-4392","BB-4225_BB-4392",NA
"BB-4392","BB-4226","F","Resident Female","M",0.5,0.0402777777777778,"BB-4392-->BB-4226","BB-4226-->BB-4392","BB-4226_BB-4392",NA
"BB-4392","BB-4228","F","Resident Female","M",0,0,"BB-4392-->BB-4228","BB-4228-->BB-4392","BB-4228_BB-4392",NA
"BB-4392","BB-4267","F","Resident Female","M",0,0,"BB-4392-->BB-4267","BB-4267-->BB-4392","BB-4267_BB-4392",NA
"BB-4394","B-41255","F","Resident Female","M",0,0,"BB-4394-->B-41255","B-41255-->BB-4394","B-41255_BB-4394",NA
"BB-4394","B-41260","F","Resident Female","M",0,0,"BB-4394-->B-41260","B-41260-->BB-4394","B-41260_BB-4394",NA
"BB-4394","B-41272","F","Resident Female","M",0.25,0,"BB-4394-->B-41272","B-41272-->BB-4394","B-41272_BB-4394",NA
"BB-4394","BB-4236","F","Resident Female","M",0,0.00833333333333333,"BB-4394-->BB-4236","BB-4236-->BB-4394","BB-4236_BB-4394",NA
"BB-4394","BB-4240","F","Resident Female","M",0,0,"BB-4394-->BB-4240","BB-4240-->BB-4394","BB-4240_BB-4394",NA
"BB-4394","BB-4260","F","Resident Female","M",0.5,0,"BB-4394-->BB-4260","BB-4260-->BB-4394","BB-4260_BB-4394",NA
"BB-4394","BB-4287","F","Resident Female","M",0,0,"BB-4394-->BB-4287","BB-4287-->BB-4394","BB-4287_BB-4394",NA
"BB-4394","BB-4342","F","Resident Female","M",0,0,"BB-4394-->BB-4342","BB-4342-->BB-4394","BB-4342_BB-4394",NA
"BB-4394","BB-4344","F","Resident Female","M",0,0,"BB-4394-->BB-4344","BB-4344-->BB-4394","BB-4344_BB-4394",NA
"BB-4394","BB-4357","F","Resident Female","M",0,0,"BB-4394-->BB-4357","BB-4357-->BB-4394","BB-4357_BB-4394",NA
"BB-4394","BB-6671","F","Resident Female","M",0,0,"BB-4394-->BB-6671","BB-6671-->BB-4394","BB-4394_BB-6671",NA
"BB-4394","BB-9523","F","Resident Female","M",0,0,"BB-4394-->BB-9523","BB-9523-->BB-4394","BB-4394_BB-9523",NA
"BB-4395","B-41255","F","Immigrant Female","M",-0.2041,0.00555555555555555,"BB-4395-->B-41255","B-41255-->BB-4395","B-41255_BB-4395",NA
"BB-4395","B-41260","F","Immigrant Female","M",-0.429,0.00714285714285714,"BB-4395-->B-41260","B-41260-->BB-4395","B-41260_BB-4395",NA
"BB-4395","BB-4225","F","Immigrant Female","M",0.1178,0,"BB-4395-->BB-4225","BB-4225-->BB-4395","BB-4225_BB-4395",NA
"BB-4395","BB-4226","F","Immigrant Female","M",-0.2064,0.00381944444444444,"BB-4395-->BB-4226","BB-4226-->BB-4395","BB-4226_BB-4395",NA
"BB-4395","BB-4228","F","Immigrant Female","M",-0.0976,0,"BB-4395-->BB-4228","BB-4228-->BB-4395","BB-4228_BB-4395",NA
"BB-4395","BB-4230","F","Immigrant Female","M",-0.0828,0,"BB-4395-->BB-4230","BB-4230-->BB-4395","BB-4230_BB-4395",NA
